datetime_AEST,datetime_local,location_id,location_name,BSP,NO2,O3,PM10,VWS,VWD,Sigma,SWS,DBT,SWD
2020-11-19 10:00:00,2020-11-19 11:00:00,10022,Dandenong,10.136,3.763,37.005,20.79,4.584,355.135,21.795,4.88,30.87,207.38
2020-11-19 11:00:00,2020-11-19 12:00:00,10022,Dandenong,10.458,3.495,38.701,24.52,4.252,1.197,22.815,4.552,32.126,164.73
2020-11-19 12:00:00,2020-11-19 13:00:00,10022,Dandenong,14.993,3.776,42.626,17.468,4.528,333.12,25.554,4.997,33.727,272.42
2020-11-19 13:00:00,2020-11-19 14:00:00,10022,Dandenong,13.917,4.296,43.595,34.659,4.629,347.545,22.651,4.983,33.745,237.44
2020-11-19 14:00:00,2020-11-19 15:00:00,10022,Dandenong,13.771,4.348,45.647,25.777,4.465,351.375,22.791,4.804,34.038,220.5
2020-11-19 15:00:00,2020-11-19 16:00:00,10022,Dandenong,12.88,4.762,44.864,26.135,3.92,341.014,24.972,4.298,34.528,252.36
2020-11-19 16:00:00,2020-11-19 17:00:00,10022,Dandenong,13.719,5.311,45.634,27.117,3.499,346.353,22.082,3.736,33.857,247.08
2020-11-19 17:00:00,2020-11-19 18:00:00,10022,Dandenong,11.778,4.278,43.839,28.212,3.875,344.754,20.559,4.113,33.952,254.98
2020-11-19 18:00:00,2020-11-19 19:00:00,10022,Dandenong,10.628,5.346,40.035,26.528,2.911,338.904,19.859,3.071,32.95,289.87
2020-11-19 19:00:00,2020-11-19 20:00:00,10022,Dandenong,12.9,14.528,28.949,29.035,1.868,344.446,16.869,1.947,30.486,280.86
2020-11-19 20:00:00,2020-11-19 21:00:00,10022,Dandenong,19.54,22.112,20.805,38.521,2.687,11.655,16.603,2.796,28.766,95.21
2020-11-19 21:00:00,2020-11-19 22:00:00,10022,Dandenong,20.357,11.806,29.885,37.899,3.761,9.774,13.72,3.858,28.237,87.48
2020-11-19 22:00:00,2020-11-19 23:00:00,10022,Dandenong,17.089,7.647,32.859,31.679,2.486,335.141,48.49,3.696,27.738,182.09
2020-11-19 23:00:00,2020-11-20 00:00:00,10022,Dandenong,17.933,5.633,25.973,60.741,4.199,273.188,19.71,4.399,24.65,274.72
2020-11-20 00:00:00,2020-11-20 01:00:00,10022,Dandenong,,,,42.506,4.256,270.312,14.973,4.395,21.619,270.67
2020-11-20 01:00:00,2020-11-20 02:00:00,10022,Dandenong,25.301,2.012,23.594,35.067,2.111,281.953,26.404,2.242,20.267,278.15
2020-11-20 02:00:00,2020-11-20 03:00:00,10022,Dandenong,26.186,3.221,21.62,32.411,2.349,301.384,19.106,2.462,19.455,299.22
2020-11-20 03:00:00,2020-11-20 04:00:00,10022,Dandenong,27.67,5.377,18.969,34.006,2.228,293.689,18.226,2.333,18.475,292.53
2020-11-20 04:00:00,2020-11-20 05:00:00,10022,Dandenong,28.099,7.16,16.981,35.51,3.38,278.973,13.868,3.467,17.489,279.94
2020-11-20 05:00:00,2020-11-20 06:00:00,10022,Dandenong,31.067,9.828,14.958,33.194,3.343,271.37,15.783,3.46,16.378,271
2020-11-20 06:00:00,2020-11-20 07:00:00,10022,Dandenong,34.697,6.5,19.251,32.313,3.097,275.112,19.363,3.253,16.948,274.96
2020-11-20 07:00:00,2020-11-20 08:00:00,10022,Dandenong,36.383,5.859,23.225,35.998,4.241,256.26,18.268,4.444,18.357,256.77
2020-11-20 08:00:00,2020-11-20 09:00:00,10022,Dandenong,36.02,5.029,25.776,38.063,3.604,230.991,21.301,3.839,18.902,230.62
2020-11-20 09:00:00,2020-11-20 10:00:00,10022,Dandenong,45.609,5.574,27.747,40.326,3.228,220.261,20.898,3.422,19.471,218.7
2020-11-20 10:00:00,2020-11-20 11:00:00,10022,Dandenong,42.818,3.898,30.861,40.985,2.884,208.282,23.427,3.093,20.735,206.99
2020-11-20 11:00:00,2020-11-20 12:00:00,10022,Dandenong,37.102,3.52,32.572,41.324,3.124,227.674,26.862,3.409,21.815,226.68
2020-11-20 12:00:00,2020-11-20 13:00:00,10022,Dandenong,37.324,3.851,30.371,40.909,3.784,234.241,20.586,3.999,22.008,233.55
2020-11-20 13:00:00,2020-11-20 14:00:00,10022,Dandenong,33.162,4.646,27.288,36.484,4.141,232.887,19.642,4.366,22.686,232.98
2020-11-20 14:00:00,2020-11-20 15:00:00,10022,Dandenong,27.534,4.774,24.941,29.315,3.337,213.997,43.651,4.322,23.361,206.27
2020-11-20 15:00:00,2020-11-20 16:00:00,10022,Dandenong,20.383,8.234,21.021,27.612,3.97,137.958,19.654,4.176,23.147,138.98
2020-11-20 16:00:00,2020-11-20 17:00:00,10022,Dandenong,23.624,4.556,22.761,33.27,3.344,157.901,22.659,3.574,22.214,158.22
2020-11-20 17:00:00,2020-11-20 18:00:00,10022,Dandenong,21.964,3.224,22.002,25.678,3.678,147.28,19.762,3.884,20.367,148.06
2020-11-20 18:00:00,2020-11-20 19:00:00,10022,Dandenong,23.415,4.162,18.439,30.463,2.984,156.984,20.085,3.159,18.314,157.36
2020-11-20 19:00:00,2020-11-20 20:00:00,10022,Dandenong,23.419,4.632,15.991,23.233,2.48,155.913,21.335,2.639,17.001,156.32
2020-11-20 20:00:00,2020-11-20 21:00:00,10022,Dandenong,22.56,5.581,15.077,18.405,2.256,145.69,21.403,2.401,16.105,145.89
2020-11-20 21:00:00,2020-11-20 22:00:00,10022,Dandenong,18.666,7.646,12.022,15.682,2.141,142.328,21.003,2.264,15.604,143.96
2020-11-20 22:00:00,2020-11-20 23:00:00,10022,Dandenong,18.382,5.129,13.04,19.774,1.497,181.577,19.366,1.578,15.157,181.63
2020-11-20 23:00:00,2020-11-21 00:00:00,10022,Dandenong,20.383,6.679,10.794,17.791,1.315,155.615,25.883,1.448,14.541,155.57
2020-11-21 00:00:00,2020-11-21 01:00:00,10022,Dandenong,,,,19.061,1.735,159.353,20.803,1.835,14.403,159.83
2020-11-21 01:00:00,2020-11-21 02:00:00,10022,Dandenong,19.572,3.766,13.926,18.685,1.952,153.932,22.233,2.086,14.088,155.23
2020-11-21 02:00:00,2020-11-21 03:00:00,10022,Dandenong,21.851,7.142,10.981,19.507,1.848,144.13,22.258,1.977,14.026,145.49
2020-11-21 03:00:00,2020-11-21 04:00:00,10022,Dandenong,20.636,3.967,11.581,15.37,1.98,108.149,17.05,2.054,13.9,106.13
2020-11-21 04:00:00,2020-11-21 05:00:00,10022,Dandenong,23.899,5.918,9.68,17.794,1.54,132.912,24.946,1.66,13.841,136.56
2020-11-21 05:00:00,2020-11-21 06:00:00,10022,Dandenong,26.116,11.212,4.364,23.553,0.985,98.192,44.798,1.189,13.463,100.12
2020-11-21 06:00:00,2020-11-21 07:00:00,10022,Dandenong,27.69,5.229,9.777,18.747,1.701,20.717,23.094,1.821,14.507,82.02
2020-11-21 07:00:00,2020-11-21 08:00:00,10022,Dandenong,28.403,4.214,12.26,18.762,1.152,13.496,34.08,1.33,15.296,128.48
2020-11-21 08:00:00,2020-11-21 09:00:00,10022,Dandenong,29.356,3.852,14.952,22.132,1.311,15.027,46.917,1.7,17.319,138.75
2020-11-21 09:00:00,2020-11-21 10:00:00,10022,Dandenong,28.847,4.73,18.649,22.192,0.297,57.909,90.351,1.133,19.786,168.65
2020-11-21 10:00:00,2020-11-21 11:00:00,10022,Dandenong,32.677,6.962,21.436,24.319,0.704,106.105,68.08,1.113,21.089,134.57
2020-11-21 11:00:00,2020-11-21 12:00:00,10022,Dandenong,34.043,9.251,26.006,37.408,1.106,118.489,44.043,1.433,23.506,121.8
2020-11-21 12:00:00,2020-11-21 13:00:00,10022,Dandenong,36.913,10.756,34.803,34.093,0.72,132.305,72.926,1.209,24.807,146.64
2020-11-21 13:00:00,2020-11-21 14:00:00,10022,Dandenong,66.002,13.191,34.496,46.485,1.506,190.332,33.307,1.784,25.613,189.21
2020-11-21 14:00:00,2020-11-21 15:00:00,10022,Dandenong,54.368,9.744,44.136,49.23,2.057,111.946,34.646,2.359,26.882,116.15
2020-11-21 15:00:00,2020-11-21 16:00:00,10022,Dandenong,45.224,5.668,36.118,58.339,2.373,110.52,22.6,2.524,28.268,105.96
2020-11-21 16:00:00,2020-11-21 17:00:00,10022,Dandenong,46.256,5.343,37.797,50.111,0.196,159.272,91.566,1.064,29.46,186.45
2020-11-21 17:00:00,2020-11-21 18:00:00,10022,Dandenong,46.799,8.412,38.855,54.397,0.959,263.774,53.304,1.24,27.349,240.62
2020-11-21 18:00:00,2020-11-21 19:00:00,10022,Dandenong,42.148,9.89,20.924,51.076,1.29,137.41,31.884,1.4,27.036,143.78
2020-11-21 19:00:00,2020-11-21 20:00:00,10022,Dandenong,41.427,11.004,11.82,39.76,1.82,133.057,16.536,1.883,25.014,134.25
2020-11-21 20:00:00,2020-11-21 21:00:00,10022,Dandenong,39.391,10.709,9.276,33.101,1.783,123.928,14.335,1.823,23.105,124.67
2020-11-21 21:00:00,2020-11-21 22:00:00,10022,Dandenong,41.966,11.332,7.944,32.712,0.873,130.939,23.319,0.926,22.14,130.31
2020-11-21 22:00:00,2020-11-21 23:00:00,10022,Dandenong,40.094,16.408,2.635,35.353,0.117,324.847,80.152,0.368,20.631,163.02
2020-11-21 23:00:00,2020-11-22 00:00:00,10022,Dandenong,44.558,16.477,1.806,33.309,0.789,200.502,21.886,0.838,20.182,200.37
2020-11-22 00:00:00,2020-11-22 01:00:00,10022,Dandenong,,,,31.102,0.545,166.351,22.99,0.575,19.438,172.52
2020-11-22 01:00:00,2020-11-22 02:00:00,10022,Dandenong,46.075,15.69,1.181,31.573,0.435,116.697,43.732,0.495,18.962,127.63
2020-11-22 02:00:00,2020-11-22 03:00:00,10022,Dandenong,44.665,14.591,0.76,31.527,0.536,22.393,55.884,0.747,18.774,105.75
2020-11-22 03:00:00,2020-11-22 04:00:00,10022,Dandenong,47.214,15.454,0.728,32.075,0.703,34.768,23.201,0.755,19.182,62.41
2020-11-22 04:00:00,2020-11-22 05:00:00,10022,Dandenong,47.856,16.13,0.773,35.387,0.139,143.28,89.673,1.026,19.989,134.01
2020-11-22 05:00:00,2020-11-22 06:00:00,10022,Dandenong,47.748,13.073,0.999,29.499,0.41,261.006,75.172,1.178,19.889,196.39
2020-11-22 06:00:00,2020-11-22 07:00:00,10022,Dandenong,55.317,13.208,2.767,40.56,0.998,237.202,44.344,1.167,20.452,229.79
2020-11-22 07:00:00,2020-11-22 08:00:00,10022,Dandenong,57.158,12.79,6.097,47.352,1.515,273.714,29.561,1.711,20.556,274.33
2020-11-22 08:00:00,2020-11-22 09:00:00,10022,Dandenong,60.127,9.431,14.911,37.814,1.571,242.567,42.912,1.98,21.349,246.57
2020-11-22 09:00:00,2020-11-22 10:00:00,10022,Dandenong,54.401,8.265,19.684,39.252,1.877,317.469,26.975,2.044,22.658,296.99
2020-11-22 10:00:00,2020-11-22 11:00:00,10022,Dandenong,50.752,10.11,24.315,36.736,2.357,319.734,27.828,2.596,22.996,298.28
2020-11-22 11:00:00,2020-11-22 12:00:00,10022,Dandenong,45.049,10.298,24.956,30.431,1.794,45.793,21.882,1.914,23.016,51.03
2020-11-22 12:00:00,2020-11-22 13:00:00,10022,Dandenong,28.03,4.882,38.074,2.996,1.54,56.816,29.552,1.755,26.165,62.14
2020-11-22 13:00:00,2020-11-22 14:00:00,10022,Dandenong,21.324,3.976,44.133,7.258,2.359,23.334,27.444,2.577,28.662,83.22
2020-11-22 14:00:00,2020-11-22 15:00:00,10022,Dandenong,20.556,4.148,43.859,15.029,2.011,334.8,30.494,2.274,28.532,253.77
2020-11-22 15:00:00,2020-11-22 16:00:00,10022,Dandenong,18.637,4.7,44.53,14.829,1.421,276.625,37.182,1.74,28.655,271.47
2020-11-22 16:00:00,2020-11-22 17:00:00,10022,Dandenong,19.836,12.741,37.909,34.94,0.687,278.353,72.099,1.236,26.992,230.49
2020-11-22 17:00:00,2020-11-22 18:00:00,10022,Dandenong,26.809,16.741,26.319,44.88,1.578,238.43,32.444,1.785,22.332,243.83
2020-11-22 18:00:00,2020-11-22 19:00:00,10022,Dandenong,32.079,11.484,31.628,18.296,0.719,26.732,84.157,2.182,20.449,145.48
2020-11-22 19:00:00,2020-11-22 20:00:00,10022,Dandenong,23.452,11.345,27.338,7.116,1.206,53.055,25.174,1.321,20.056,60.15
2020-11-22 20:00:00,2020-11-22 21:00:00,10022,Dandenong,16.469,9.238,22.633,9.171,1.137,356.863,24.411,1.235,19.644,203.23
2020-11-22 21:00:00,2020-11-22 22:00:00,10022,Dandenong,22.447,10.11,20.915,12.523,1.095,316.009,32.347,1.273,19.861,287.62
2020-11-22 22:00:00,2020-11-22 23:00:00,10022,Dandenong,16.587,6.687,24.724,2.716,2.384,335.602,24.102,2.587,19.577,275.93
2020-11-22 23:00:00,2020-11-23 00:00:00,10022,Dandenong,11.372,4.897,24.597,5.255,2.439,334.312,21.122,2.591,18.866,295.63
2020-11-23 00:00:00,2020-11-23 01:00:00,10022,Dandenong,,,,-0.145,2.525,2.43,26.99,2.774,18.592,167.7
2020-11-23 01:00:00,2020-11-23 02:00:00,10022,Dandenong,7.403,4.359,23.085,1.169,1.045,350.789,44.832,1.295,18.535,182.3
2020-11-23 02:00:00,2020-11-23 03:00:00,10022,Dandenong,6.576,4.055,23.806,4.095,0.965,337.013,50.034,1.352,18.565,215.47
2020-11-23 03:00:00,2020-11-23 04:00:00,10022,Dandenong,7.755,10.818,16.637,5.595,1.154,237.188,33.792,1.3,18.445,233.45
2020-11-23 04:00:00,2020-11-23 05:00:00,10022,Dandenong,8.47,9.896,24.895,0.711,3.537,195.691,15.596,3.657,17.929,196.08
2020-11-23 05:00:00,2020-11-23 06:00:00,10022,Dandenong,15.315,22.641,13.453,8.095,1.225,198.771,47.68,1.584,17.875,193.18
2020-11-23 06:00:00,2020-11-23 07:00:00,10022,Dandenong,14.897,15.94,16.404,7.124,3.562,233.769,14.544,3.668,17.771,234.38
2020-11-23 07:00:00,2020-11-23 08:00:00,10022,Dandenong,15.341,21.824,14.471,6.113,0.963,150.358,64.935,1.75,17.482,159.49
2020-11-23 08:00:00,2020-11-23 09:00:00,10022,Dandenong,13.886,22.542,13.344,8.828,2.143,233.743,23.041,2.271,17.902,234.74
2020-11-23 09:00:00,2020-11-23 10:00:00,10022,Dandenong,19.503,10.413,20.944,7.232,3.699,217.488,14.592,3.819,17.143,217.47
2020-11-23 10:00:00,2020-11-23 11:00:00,10022,Dandenong,26.359,9.039,18.662,11.187,4.487,230.123,13.505,4.607,17.379,229.83
2020-11-23 11:00:00,2020-11-23 12:00:00,10022,Dandenong,31.251,5.997,15.333,20.037,4.864,232.354,13.827,4.997,17.482,231.94
2020-11-23 12:00:00,2020-11-23 13:00:00,10022,Dandenong,28.492,4.733,15.954,17.667,4.841,231.335,14.697,4.987,18.049,230.74
2020-11-23 13:00:00,2020-11-23 14:00:00,10022,Dandenong,29.543,4.731,17.238,27.408,5.193,232.231,15.392,5.371,19.045,231.91
2020-11-23 14:00:00,2020-11-23 15:00:00,10022,Dandenong,28.968,3.34,17.789,20.848,5.853,232.02,14.913,6.039,19.309,231.59
2020-11-23 15:00:00,2020-11-23 16:00:00,10022,Dandenong,26.229,4.39,16.873,22.306,5.314,225.23,14.457,5.477,18.929,224.72
2020-11-23 16:00:00,2020-11-23 17:00:00,10022,Dandenong,23.695,3.23,17.854,22.932,5.367,224.707,14.504,5.526,18.94,223.64
2020-11-23 17:00:00,2020-11-23 18:00:00,10022,Dandenong,23.827,3.314,17.025,23.575,3.894,223.413,15.247,4.022,17.598,222.69
2020-11-23 18:00:00,2020-11-23 19:00:00,10022,Dandenong,29.38,3.084,16.955,25.265,3.393,220.99,14.661,3.496,16.644,220.99
2020-11-23 19:00:00,2020-11-23 20:00:00,10022,Dandenong,22.391,3.04,17.398,19.865,3.23,218.361,14.727,3.33,16.631,217.51
2020-11-23 20:00:00,2020-11-23 21:00:00,10022,Dandenong,17.717,2.722,18.724,17.418,3.357,207.638,16.229,3.483,16.411,207.45
2020-11-23 21:00:00,2020-11-23 22:00:00,10022,Dandenong,17.961,3.385,18.1,14.683,2.37,186.917,16.563,2.46,16.336,186.79
2020-11-23 22:00:00,2020-11-23 23:00:00,10022,Dandenong,19.996,4.193,17.873,17.631,2.121,194.129,17.136,2.207,16.265,194.89
2020-11-23 23:00:00,2020-11-24 00:00:00,10022,Dandenong,16.75,4.238,17.316,13.962,2.093,194.574,18.606,2.189,15.974,196.33
2020-11-24 00:00:00,2020-11-24 01:00:00,10022,Dandenong,,,,13.294,2.576,188.494,16.849,2.674,15.55,187.69
2020-11-24 01:00:00,2020-11-24 02:00:00,10022,Dandenong,19.331,5.12,16.696,14.189,1.491,173.269,20.704,1.584,15.141,172.18
2020-11-24 02:00:00,2020-11-24 03:00:00,10022,Dandenong,19.6,6.142,15.37,12.9,0.99,157.557,21.967,1.058,14.867,157.24
2020-11-24 03:00:00,2020-11-24 04:00:00,10022,Dandenong,17.687,8.36,14.941,16.725,1.795,187.388,16.442,1.862,14.765,187.45
2020-11-24 04:00:00,2020-11-24 05:00:00,10022,Dandenong,15.726,13.507,9.899,14.383,1.367,185.174,22.165,1.44,14.432,181.95
2020-11-24 05:00:00,2020-11-24 06:00:00,10022,Dandenong,16.184,19.572,2.954,21.315,0.28,158.696,76.316,0.672,14.76,157.51
2020-11-24 06:00:00,2020-11-24 07:00:00,10022,Dandenong,11.924,15.337,6.258,16.745,1.722,229.957,33.068,1.897,15.521,220.45
2020-11-24 07:00:00,2020-11-24 08:00:00,10022,Dandenong,7.317,6.463,13.909,10.165,2.277,250.452,19.784,2.407,15.975,250.8
2020-11-24 08:00:00,2020-11-24 09:00:00,10022,Dandenong,5.602,5.395,15.781,10.206,3.037,243.238,17.238,3.162,16.776,244.61
2020-11-24 09:00:00,2020-11-24 10:00:00,10022,Dandenong,5.142,3.821,17.168,12.273,3.101,255.444,19.378,3.27,17.383,255.85
2020-11-24 10:00:00,2020-11-24 11:00:00,10022,Dandenong,6.282,4.775,16.497,10.991,2.845,227.005,22.559,3.051,18.084,227.01
2020-11-24 11:00:00,2020-11-24 12:00:00,10022,Dandenong,6.988,3.083,18.026,7.803,2.057,238.212,30.294,2.288,18.551,239.01
2020-11-24 12:00:00,2020-11-24 13:00:00,10022,Dandenong,5.642,3.546,20.13,7.56,2.312,246.888,21.391,2.46,18.568,247.4
2020-11-24 13:00:00,2020-11-24 14:00:00,10022,Dandenong,5.767,2.78,21.646,6.259,2.065,219.977,35.656,2.377,20.022,220.63
2020-11-24 14:00:00,2020-11-24 15:00:00,10022,Dandenong,6.964,3.448,23.52,10.234,2.598,240.024,31.938,2.909,20.807,240.6
2020-11-24 15:00:00,2020-11-24 16:00:00,10022,Dandenong,8.174,2.938,23.245,12.173,2.842,226.166,26.215,3.111,20.913,227.65
2020-11-24 16:00:00,2020-11-24 17:00:00,10022,Dandenong,4.78,2.577,21.392,6.494,2.348,232.996,22.176,2.5,20.319,231.05
2020-11-24 17:00:00,2020-11-24 18:00:00,10022,Dandenong,5.096,3.587,20.422,10.143,1.906,224.978,25.426,2.089,19.549,224.28
2020-11-24 18:00:00,2020-11-24 19:00:00,10022,Dandenong,7.745,4.769,19.402,11.411,1.328,181.459,32.019,1.554,19.116,181.69
2020-11-24 19:00:00,2020-11-24 20:00:00,10022,Dandenong,11.347,8.561,14.597,11.652,2.064,124.076,19.217,2.149,18.668,125.67
2020-11-24 20:00:00,2020-11-24 21:00:00,10022,Dandenong,4.851,5.253,14.832,9.996,2.34,116.577,13.484,2.398,17.839,115.57
2020-11-24 21:00:00,2020-11-24 22:00:00,10022,Dandenong,6.977,5.889,13.918,12.981,1.897,117.146,18.833,1.983,17.065,116.59
2020-11-24 22:00:00,2020-11-24 23:00:00,10022,Dandenong,8.43,5.964,13.218,12.347,2.016,129.853,15.116,2.08,16.274,130.9
2020-11-24 23:00:00,2020-11-25 00:00:00,10022,Dandenong,10.77,5.044,12.805,7.76,1.58,115.42,16.259,1.638,15.515,114.14
2020-11-25 00:00:00,2020-11-25 01:00:00,10022,Dandenong,,,,8.512,1.033,97.546,16.727,1.07,14.856,95.43
2020-11-25 01:00:00,2020-11-25 02:00:00,10022,Dandenong,9.851,8.567,6.711,7.735,0.717,99.678,15.398,0.74,14.22,98.27
2020-11-25 02:00:00,2020-11-25 03:00:00,10022,Dandenong,9.419,8.963,3.96,6.076,0.556,69.13,21.877,0.598,13.523,69.31
2020-11-25 03:00:00,2020-11-25 04:00:00,10022,Dandenong,9.52,9.472,1.464,5.648,0.703,25.977,17.457,0.726,12.756,42.5
2020-11-25 04:00:00,2020-11-25 05:00:00,10022,Dandenong,13.413,10.517,0.367,10.922,0.123,210.522,83.856,0.417,12.471,174.69
2020-11-25 05:00:00,2020-11-25 06:00:00,10022,Dandenong,24.268,16.048,0.963,31.377,0.365,64.101,58.596,0.55,13.292,100.22
2020-11-25 06:00:00,2020-11-25 07:00:00,10022,Dandenong,20.072,17.889,1.698,13.039,0.947,25.024,28.606,1.045,16.276,80.01
2020-11-25 07:00:00,2020-11-25 08:00:00,10022,Dandenong,13.68,16.486,5.461,12.292,0.794,340.937,46.234,1.058,18.741,220.67
2020-11-25 08:00:00,2020-11-25 09:00:00,10022,Dandenong,7.343,9.159,12.762,9.423,1.589,6.794,30.193,1.799,20.74,147.36
2020-11-25 09:00:00,2020-11-25 10:00:00,10022,Dandenong,5.564,5.473,16.968,12.646,1.876,343.061,35.273,2.222,22.692,235.58
2020-11-25 10:00:00,2020-11-25 11:00:00,10022,Dandenong,5.96,3.978,20.631,11.213,2.285,329.045,34.255,2.703,24.789,246
2020-11-25 11:00:00,2020-11-25 12:00:00,10022,Dandenong,6.447,4.873,28.24,10.799,2.802,308.539,33.995,3.234,26.509,270.52
2020-11-25 12:00:00,2020-11-25 13:00:00,10022,Dandenong,5.792,4.859,30.559,15.107,2.748,320.767,30.644,3.139,28.545,280.48
2020-11-25 13:00:00,2020-11-25 14:00:00,10022,Dandenong,5.091,3.747,31.046,15.636,3.325,331.335,27.123,3.72,29.632,271.78
2020-11-25 14:00:00,2020-11-25 15:00:00,10022,Dandenong,7.354,6.918,36.867,19.259,2.681,262.21,42.835,3.419,30.732,258.75
2020-11-25 15:00:00,2020-11-25 16:00:00,10022,Dandenong,9.569,7.079,45.744,22.235,2.762,230.401,23.564,2.978,30.358,229.75
2020-11-25 16:00:00,2020-11-25 17:00:00,10022,Dandenong,8.059,5.697,42.109,15.949,2.679,249.252,25.401,2.928,31.02,247.57
2020-11-25 17:00:00,2020-11-25 18:00:00,10022,Dandenong,7.164,5.532,35.013,16.487,2.814,223.924,22.946,3.038,30.768,224.9
2020-11-25 18:00:00,2020-11-25 19:00:00,10022,Dandenong,10.357,7.765,33.567,29.956,2.5,183.406,40.159,3.176,27.621,179.94
2020-11-25 19:00:00,2020-11-25 20:00:00,10022,Dandenong,13.347,15.464,22.455,25.12,2.914,126.501,14.051,2.996,24.139,126.21
2020-11-25 20:00:00,2020-11-25 21:00:00,10022,Dandenong,15.459,10.655,22.743,21.221,2.572,146.764,20.787,2.729,21.995,147.55
2020-11-25 21:00:00,2020-11-25 22:00:00,10022,Dandenong,16.166,6.379,18.01,22.078,1.997,149.77,21.472,2.118,20.789,151.61
2020-11-25 22:00:00,2020-11-25 23:00:00,10022,Dandenong,14.435,9.133,14.099,8.28,1.37,140.363,19.532,1.435,20.308,141.04
2020-11-25 23:00:00,2020-11-26 00:00:00,10022,Dandenong,14.339,7.902,14.782,10.262,0.361,355.783,69.165,0.686,19.178,248.18
2020-11-26 00:00:00,2020-11-26 01:00:00,10022,Dandenong,,,,10.866,0.979,343.983,17.397,1.016,18.345,309.91
2020-11-26 01:00:00,2020-11-26 02:00:00,10022,Dandenong,11.406,19.106,1.319,11.496,0.858,9.957,14.811,0.886,17.663,101.21
2020-11-26 02:00:00,2020-11-26 03:00:00,10022,Dandenong,10.341,17.177,1.787,11.787,1.017,335.18,22.338,1.085,17.008,286.05
2020-11-26 03:00:00,2020-11-26 04:00:00,10022,Dandenong,10.793,17.329,0.666,11.652,0.809,303.937,27.193,0.909,16.397,300.54
2020-11-26 04:00:00,2020-11-26 05:00:00,10022,Dandenong,14.143,15.142,3.361,24.518,1.882,242.542,19.405,1.982,17.134,245.1
2020-11-26 05:00:00,2020-11-26 06:00:00,10022,Dandenong,21.724,13.782,6.957,21.952,2.839,224.321,17.943,2.971,17.356,225.12
2020-11-26 06:00:00,2020-11-26 07:00:00,10022,Dandenong,20.762,8.006,11.887,23.451,2.893,220.877,21.466,3.098,18.243,217.8
2020-11-26 07:00:00,2020-11-26 08:00:00,10022,Dandenong,21.608,4.757,16.474,21.164,3.839,234.997,16.929,3.993,19.103,234.65
2020-11-26 08:00:00,2020-11-26 09:00:00,10022,Dandenong,19.089,4.63,17.995,21.438,3.255,217.015,19.094,3.424,19.663,216.65
2020-11-26 09:00:00,2020-11-26 10:00:00,10022,Dandenong,19.867,4.792,19.183,20.515,3.923,225.458,19.334,4.134,19.915,224.86
2020-11-26 10:00:00,2020-11-26 11:00:00,10022,Dandenong,19.787,4.261,20.671,23.988,4.205,223.459,19.358,4.435,20.321,222.4
2020-11-26 11:00:00,2020-11-26 12:00:00,10022,Dandenong,22.659,4.132,21.252,27.093,4.195,219.553,19.294,4.429,20.539,219.54
2020-11-26 12:00:00,2020-11-26 13:00:00,10022,Dandenong,24.005,4.14,21.195,28.731,3.959,221.755,20.103,4.206,20.745,221.49
2020-11-26 13:00:00,2020-11-26 14:00:00,10022,Dandenong,26.68,4.53,22.609,39.477,3.079,191.351,41.816,3.982,21.469,186.07
2020-11-26 14:00:00,2020-11-26 15:00:00,10022,Dandenong,20.242,4.502,22.995,28.918,3.502,206.61,34.094,4.113,22.144,201.31
2020-11-26 15:00:00,2020-11-26 16:00:00,10022,Dandenong,21.38,3.781,22.296,31.93,3.374,152.196,23.976,3.65,21.089,153.05
2020-11-26 16:00:00,2020-11-26 17:00:00,10022,Dandenong,18.693,2.587,22.838,23.966,3.269,172.766,24.416,3.545,21.207,170.91
2020-11-26 17:00:00,2020-11-26 18:00:00,10022,Dandenong,19.077,2.829,18.983,35.805,3.242,162.101,21.587,3.454,19.827,161.63
2020-11-26 18:00:00,2020-11-26 19:00:00,10022,Dandenong,20.434,6.87,14.451,29.643,3.393,147.282,23.66,3.675,18.042,147.74
2020-11-26 19:00:00,2020-11-26 20:00:00,10022,Dandenong,21.859,4.426,15.446,32.58,2.677,156.396,20.439,2.835,16.513,156.56
2020-11-26 20:00:00,2020-11-26 21:00:00,10022,Dandenong,25.847,6.901,11.752,34.055,2.119,150.861,22.774,2.274,15.556,152.79
2020-11-26 21:00:00,2020-11-26 22:00:00,10022,Dandenong,22.479,6.784,9.854,26.861,2.819,126.587,12.744,2.884,14.744,126.08
2020-11-26 22:00:00,2020-11-26 23:00:00,10022,Dandenong,23.941,6.21,10.124,29.767,2.623,122.209,11.062,2.669,13.889,121.99
2020-11-26 23:00:00,2020-11-27 00:00:00,10022,Dandenong,25.034,6.314,9.923,29.484,2.181,122.997,12.802,2.231,13.208,122.81
2020-11-27 00:00:00,2020-11-27 01:00:00,10022,Dandenong,,,,32.071,1.936,117.523,14.055,1.989,12.665,116.25
2020-11-27 01:00:00,2020-11-27 02:00:00,10022,Dandenong,23.318,4.744,9.13,25.395,1.612,120.23,16.944,1.676,11.896,119.18
